fold,best_reps,best_bandwidth,best_C,accuracy,balanced_accuracy,mcc,kta,cka,effective_rank,n_test
84,1,0.05,10,0.625,0.6507936507936507,0.32277655457716287,0.07463455877850479,0.08625779657366267,25.040767127554297,16
85,2,0.1,10,0.5625,0.5625,0.16012815380508713,0.12241022921973535,0.12465184397504564,54.64503953650779,16
86,1,0.1,1,0.75,0.75,0.5163977794943222,0.12137605204583538,0.1230078507366393,50.60216024146982,16
87,1,0.1,1,0.5625,0.5625,0.13483997249264842,0.13533962789459783,0.13722396993163438,53.918863581280334,16
88,2,0.05,10,0.375,0.38095238095238093,-0.23809523809523808,0.101828867762529,0.11299769300659573,33.3350653897664,16
89,1,0.05,10,0.625,0.6190476190476191,0.23809523809523808,0.0729930633579333,0.0863554141341509,24.189182005349895,16
90,2,0.2,10,0.625,0.625,0.3779644730092272,0.12786502716865156,0.1301505892843481,59.08075751365467,16
91,2,0.2,1,0.5625,0.5625,0.2581988897471611,0.12529128451742386,0.12812001601036058,59.403296490821226,16
92,2,0.05,1,0.6875,0.6875,0.48038446141526137,0.0886510975452246,0.09734471594292685,34.17984177982924,16
93,2,0.5,10,0.5625,0.5634920634920635,0.1259881576697424,0.12474782661131915,0.12589505739831247,59.482632592528894,16
94,1,0.05,10,0.5625,0.5634920634920635,0.1259881576697424,0.08169625237863004,0.0976351488089529,23.22636783068787,16
95,2,0.05,1,0.6875,0.6875,0.40451991747794525,0.08383458823351855,0.0935068929268295,31.70898190646569,16
96,1,0.1,10,0.75,0.75,0.5163977794943222,0.12234466384864093,0.1230714827107057,54.661216475395236,16
97,2,0.05,10,0.5,0.5,0.0,0.0959434935753146,0.1038175158130452,33.003596010033974,16
98,1,0.1,10,0.4375,0.5,0.0,0.12493895085241369,0.12661335800070206,50.32119464636433,16
99,1,0.1,1,0.625,0.5873015873015872,0.2219167619785609,0.12766229799484669,0.13017061401324104,52.67821002474093,16
