fold,accuracy,balanced_accuracy,mcc,kta,cka,effective_rank,n_test,best_C
60,0.3125,0.3125,-0.3779644730092272,0.017297731529876657,0.0646356508799863,7.131864083608644,16,10.0
61,0.3125,0.3125,-0.3779644730092272,0.0013497586813588699,0.044241477320582465,7.299006491384457,16,0.1
62,0.375,0.375,-0.25,-0.005051367269257542,0.03719966529017267,7.334506834950663,16,0.1
63,0.4375,0.42063492063492064,-0.16265001215808886,-0.0025801423192927174,0.04354133873555396,7.325231364879454,16,0.1
64,0.375,0.36507936507936506,-0.2698412698412698,-0.01340213560296413,0.03192623909756157,7.022372689492632,16,0.1
65,0.25,0.25,-0.5163977794943222,0.03474124995510791,0.08202876854253709,7.313953256537664,16,0.1
66,0.5,0.5,0.0,-0.024705194672137457,0.01961628436046102,7.2241387463621205,16,1.0
67,0.8125,0.8125,0.629940788348712,-0.008278498118061655,0.033429044415076346,7.14916441403051,16,1.0
68,0.4375,0.45238095238095233,-0.09759000729485331,-0.006311998293408973,0.03770486147040129,7.148597888367491,16,1.0
69,0.375,0.36507936507936506,-0.2698412698412698,-0.010825423433751235,0.03490207396209898,7.185857937520021,16,0.1
70,0.625,0.625,0.2581988897471611,-0.0011098392245358223,0.0390837613306804,7.1994374100928304,16,1.0
71,0.5,0.5,0.0,-0.003481098510103843,0.039480179427045924,7.0280976441605505,16,1.0
72,0.5625,0.5625,0.1259881576697424,-0.006984530008275371,0.040050337475525624,7.277241230737231,16,0.1
73,0.375,0.38095238095238093,-0.23809523809523808,0.0024256325756623395,0.04712631417054517,7.033788209147067,16,0.1
74,0.3125,0.2777777777777778,-0.5091750772173156,-0.012307733648067762,0.03436203047639412,7.411542454031935,16,1.0
75,0.375,0.375,-0.25,0.0011210458526668531,0.045840414815080374,7.491953475285494,16,1.0
76,0.5625,0.5625,0.13483997249264842,-0.012767304537503677,0.030738218754051916,7.188220201120582,16,1.0
77,0.4375,0.4375,-0.1259881576697424,-0.008513487981367545,0.03855128868573547,7.071757582677249,16,1.0
78,0.3125,0.30952380952380953,-0.3779644730092272,-0.008056092476895241,0.037164571261807736,7.321219052997186,16,0.1
79,0.5,0.5238095238095238,0.050964719143762556,0.005425875660465169,0.04967662029840193,7.053395813232918,16,1.0
80,0.5,0.5,0.0,-0.013710367117807197,0.027655289502699302,6.9727724924920995,16,1.0
81,0.4375,0.4375,-0.1259881576697424,-0.002094765543928528,0.04500360631921566,7.418901550683286,16,0.1
82,0.4375,0.4375,-0.1259881576697424,0.009963077819122413,0.05604192298240297,7.288838938962312,16,0.1
83,0.6875,0.6904761904761905,0.3779644730092272,-0.014860359539982519,0.029559538235796445,7.158588400242167,16,10.0
84,0.5625,0.5476190476190476,0.09759000729485331,-0.0118801718240994,0.031723023583397035,7.168711100877538,16,0.1
85,0.4375,0.4375,-0.1259881576697424,-0.012813033949215458,0.030016003042700887,7.262561388528932,16,10.0
86,0.5625,0.5625,0.1259881576697424,-0.006459608988544352,0.034456058728581034,6.96876934088241,16,0.1
87,0.375,0.375,-0.25,0.004721759029717357,0.0511287768238425,7.343393268665378,16,10.0
88,0.5625,0.5793650793650793,0.16265001215808886,-0.0029122648172655113,0.04307301869438381,7.165125209193741,16,10.0
89,0.5,0.4920634920634921,-0.015873015873015872,-0.012477636063244455,0.03281508085907227,7.253930270314939,16,1.0
90,0.5625,0.5625,0.1259881576697424,-0.011712568633143789,0.033397146139930015,7.091404501853179,16,0.1
91,0.5625,0.5625,0.13483997249264842,-0.01863021057704802,0.025173123477425074,7.325193657949097,16,1.0
92,0.625,0.625,0.25,-0.00782641417683396,0.037051822022863314,7.243272012726987,16,1.0
93,0.5625,0.5476190476190476,0.09759000729485331,0.00712568419666391,0.05173435593342827,7.171251727332259,16,0.1
94,0.375,0.36507936507936506,-0.2698412698412698,0.013764839152738715,0.05983173832701299,7.173857923892423,16,0.1
95,0.625,0.625,0.2581988897471611,-0.00800697708699493,0.032812590043448914,6.9910409686670425,16,0.1
96,0.5,0.5,0.0,-0.008770482980521774,0.03368283958654892,7.298936297801333,16,0.1
97,0.375,0.375,-0.25,0.002855870294178783,0.04782812215872962,7.156446856552534,16,1.0
98,0.5,0.47619047619047616,-0.050964719143762556,-0.0033095789886609115,0.042458088070728615,7.204634324911336,16,0.1
99,0.5625,0.5793650793650793,0.16265001215808886,-0.011605331802560378,0.03465623858793085,7.44060433198723,16,0.1
