fold,best_reps,best_bandwidth,best_C,accuracy,balanced_accuracy,mcc,kta,cka,effective_rank,n_test
0,2,0.05,10.0,0.38461538461538464,0.3666666666666667,-0.2253744679276044,0.10897195012216415,0.12040541526876267,35.23151571209021,13
1,1,0.05,10.0,0.4166666666666667,0.4857142857142857,-0.050964719143762556,0.09905402872579844,0.10028425105949161,25.781066591848436,24
2,1,0.1,1.0,0.6111111111111112,0.6111111111111112,0.3535533905932738,0.1329999622050824,0.13555186805383912,49.10477336921224,18
3,2,0.2,10.0,0.5,0.4090909090909091,-0.2820380374088831,0.12641276085500058,0.12843165795584677,54.490712867598816,18
4,2,0.05,1.0,0.42857142857142855,0.6,0.2581988897471611,0.09376078748333583,0.10056851357036478,36.3396406136838,7
5,2,0.05,10.0,0.6666666666666666,0.6571428571428571,0.3142857142857143,0.0933596297125027,0.10133012656674478,34.10771431519972,12
6,1,0.1,10.0,0.36363636363636365,0.4,-0.3464101615137754,0.1379777933815004,0.13898788031038123,46.58219967241672,22
7,1,0.05,1.0,0.5,0.47619047619047616,-0.050964719143762556,0.08103373026475733,0.09471076173528621,25.334637351633546,16
8,2,0.1,1.0,0.38461538461538464,0.4833333333333333,-0.03042903097250923,0.12273875681799523,0.12407303267206679,55.007477023379586,13
9,2,0.05,1.0,0.47058823529411764,0.4861111111111111,-0.03268602252303067,0.11123356748616607,0.11596635846910648,35.17941181790099,17
10,1,0.1,10.0,0.47058823529411764,0.4930555555555556,-0.02151657414559676,0.12693305230026772,0.12888702497322124,48.05634923610388,17
11,1,0.05,10.0,0.4583333333333333,0.5625,0.14509525002200233,0.1230088979103644,0.10736554856988642,26.94567779081153,24
12,1,0.1,10.0,0.5,0.5892857142857143,0.15228622596829317,0.12655796422237792,0.12657080758964165,49.78577422255849,18
13,2,0.05,10.0,0.42857142857142855,0.4375,-0.125,0.09641697718809217,0.10646537788180749,33.924756953729215,14
14,2,0.1,1.0,0.5714285714285714,0.5,0.0,0.1192021508096087,0.12125573987699922,60.152615567813726,7
15,1,0.05,10.0,0.4375,0.4818181818181818,-0.034815531191139566,0.10079952070418746,0.09406422185520502,27.59889636997317,16
16,2,0.05,1.0,0.5,0.5666666666666667,0.1414213562373095,0.10062264976330859,0.11237080385808627,34.65829885025699,14
17,1,0.1,10.0,0.5238095238095238,0.5138888888888888,0.027777777777777776,0.13063901798805416,0.13293570707949748,49.663791607673986,21
18,1,0.1,10.0,0.47368421052631576,0.5113636363636364,0.025482359571881278,0.13442256214596918,0.13703100120051978,46.274508569343,19
19,1,0.2,1.0,0.5,0.5,0.0,0.12082218581839942,0.1226209045173938,61.097426472382494,10
20,2,0.05,10.0,0.4583333333333333,0.59375,0.2672612419124244,0.12346235544308036,0.116092567535259,33.37776145589176,24
21,2,0.05,1.0,0.5,0.4875,-0.025482359571881278,0.10936319935119529,0.11774582100770997,35.478220923116815,18
