z1_mean,z1_std,z2_mean,z2_std,z3_mean,z3_std,z4_mean,z4_std,z5_mean,z5_std
-0.7052388222222221,2.8272217864467586,-1.6971315044444446,2.067008399967286,-0.2618393922222222,1.2096937626132067,-0.7821614211111112,0.5029192701146645,0.1199749511111111,0.6355811053189064
-0.4306753344444446,3.2563151284759564,-0.35566697999999997,2.0509436843758255,-0.9602063344444444,1.4660111897788302,0.36982461222222224,2.17227627486474,0.26734377,0.39133551011476814
-0.6121898444444446,3.413222991509569,0.15280884444444448,1.9882413913172279,-0.6720504166666667,1.575414587817949,0.524647098888889,2.128785770758477,0.20126961444444447,0.475981984940551
-1.0002014444444447,3.0801147188754863,0.07617729555555558,1.9061157408228988,-0.7886506744444444,1.3423076489307242,0.9450229677777777,1.953866819293464,-0.03254104222222222,0.5730511927755345
-0.10810553222222226,2.7089206288473506,0.23516391555555557,1.5994977939476633,-0.19573186999999997,1.470710532806098,0.5603527122222222,2.0592215979643296,-0.18829823888888889,0.8439321606255583
-0.3713084466666666,2.5832029921417083,-0.01733962,2.0240063274651585,-0.2096311488888889,1.4508026502186115,0.43315250222222224,1.9892896439075922,-0.16246795555555554,1.068052826732622
-0.9519565577777777,2.5298562989413735,-0.7477606966666666,2.2538170224917664,-0.7237518711111111,1.3311797230032247,0.28624573999999997,1.6454039443315533,-0.013166181111111131,0.9349620644964793
-1.3459382155555555,3.3429025025189283,-0.7339398355555555,1.6696037991736088,-1.481334453333333,1.3647944175394933,-0.41201959333333327,1.264857940975617,0.40365290333333337,0.39523946020089906
-0.4283188511111111,3.5399778656079013,-0.4857363944444444,1.7311847945994225,-1.1012190599999998,1.7344500434070096,-0.6044811077777779,1.4200006121609992,0.3929710511111111,0.38441588162018603
-0.16299323555555548,2.0152065833858526,-1.4765309366666666,1.184341233626513,-0.42044199888888895,1.4097161908237812,-0.45630329111111106,0.9737927171923263,0.5555640922222222,0.7847555763988247
0.48123692555555564,2.5949922563513343,-0.6428978622222221,2.2017454693308194,-0.4635313433333334,1.1891314777145259,-0.4558578655555556,1.7844007316449328,0.06416758222222224,0.7859725091481566
0.15411987111111106,3.200513931416704,-0.9975122933333334,1.8537709819904669,-0.43924802333333335,1.158453602819372,-0.9686473544444443,1.9619612983886556,0.11209707222222222,0.40909162112757574
-0.34134818444444437,2.3449051283327,-1.3318256544444445,1.6096881595713641,-0.7701261277777778,1.569894693948048,-0.48014148777777776,1.0941431762206644,0.3558499866666667,0.776507561721811
0.7624478833333332,2.496868075942442,-0.5641539666666665,2.447902300589118,-0.5560156066666667,1.3884245073185268,-0.4015707899999999,1.8506765257117477,-0.020158675555555537,0.7784660354844906
0.7673277311111112,2.959470923617169,0.32927404444444447,2.062838398154627,-0.07163031888888888,1.6443420154048598,-0.01925215111111103,1.8143850148278926,0.5031291388888888,0.7836774404641216
-1.437745652222222,2.739641989104301,-1.4631307933333333,1.4238966967883633,-0.743468361111111,1.394656263279236,-0.4331798877777778,0.8597649914957275,0.5646973799999999,0.663131062392193
-0.9225890744444446,2.9059098504603265,-1.6209450244444445,1.6117508004500465,-0.53323922,1.4020110204960743,-0.42908931777777776,0.8578406037679581,0.5249702233333333,0.7064958391903653
-0.6105288744444444,2.6559508497985043,-1.4346661566666667,1.8610663230052884,-1.1303715300000001,1.0353662607171001,-0.6615183688888889,0.7803780601460908,0.3270036988888889,0.5774711208980489
1.308247058888889,2.0829971300534043,-0.5805769877777777,2.267350323466675,-0.7100596377777778,1.8493713207624165,-0.27392821999999994,1.359908598674659,0.30359600444444446,0.8649413932716865
