mean_1,mean_2,mean_3,mean_4,std_1,std_2,std_3,std_4,y
0.6528912500000001,-0.6222801911111111,-0.4859036177777777,0.07961178444444446,3.099440234634299,2.3783273392158133,1.2587416782500516,1.1882770961956348,0
0.5267657988888887,-1.267186287777778,-0.4679308522222223,-0.17200841111111112,3.240990017110165,2.465746271869723,1.303894634466405,1.5938040891976066,0
-0.011529714444444443,-1.4071966744444444,-0.8923616677777777,0.21248806111111113,2.1956609987570643,2.3034471816688997,1.4990001234889296,0.47233046635292175,0
0.8851398244444444,-0.44847540999999996,-0.5569498077777777,0.14727753444444447,2.9579579757626338,2.7736291886877775,1.4196464299032825,1.1592615425645016,1
0.7521599122222223,0.4177926633333333,-0.13881297777777776,-0.21545448666666664,2.9621789188215186,2.7786739896351884,1.7102237768535975,1.433006904688095,1
-1.0246697988888889,-1.7841436311111112,-0.9217258422222222,0.06618213999999997,2.6873928776594056,1.8205673237619615,1.3998476465437197,1.0105707951488407,0
-0.5210525122222224,-1.7833004033333337,-0.7187689877777779,0.2693041755555556,2.90858271770875,1.8198452110060002,1.4132967096057953,1.236944777230029,0
-0.2140758044444444,-1.6376393166666667,-1.2368654088888889,0.08533504444444445,2.5461726337883097,2.2080589726878737,1.06916428584844,1.1725684536942458,0
1.4071046699999998,-0.2700808922222222,-0.7752584733333335,0.24920681333333336,1.8996331202585686,2.8845584712432184,1.786363798084765,1.030303530662466,0
-1.1135472222222222,-1.4191162722222221,-0.5958262188888889,0.022922689999999992,2.7955791390726534,1.9761728270738985,1.5338489016944665,1.0618283614076207,0
-0.6099299355555554,-1.4182730444444445,-0.3928693644444444,0.22604472555555555,3.0255158460903973,1.9753323015172493,1.4972319772303426,1.2868679617450114,1
-0.1658179588888888,-1.1967149322222221,-1.4482090533333334,0.28798096444444443,2.597403357940181,2.898712409304721,1.2763271843436532,1.0753360832759304,0
-0.46451372333333335,-1.36692192,-0.7800258644444445,0.12668308000000003,2.529830356674348,2.297656214637107,1.298943420891024,1.2256129322068288,0
0.19089310666666673,0.054091723333333244,0.025922330000000018,0.07558896333333326,2.7958038368838767,2.6153622741792786,1.1089062866528867,1.402813605922531,1
0.32798205222222215,0.1396729122222221,-0.68043839,0.5212976122222222,2.1873712219976618,3.1763989200062586,1.4926587721204687,1.069094531348318,1
-0.39275957777777776,-0.020189612222222337,-0.9805203,0.44463386,2.316884164860795,3.2803102451789106,1.3769835789819582,1.146190241255065,1
-0.35119679444444446,-0.04884626333333338,-0.9945476111111111,0.48767628555555553,2.2539420491271698,3.3059529686642075,1.385720725951458,1.0976517193267425,1
0.2944654122222223,-0.40058750666666676,-0.14844333999999998,-0.30466173,2.849917842502644,2.1005562310730626,1.2051052738950623,1.1985571039065666,1
0.4315543577777778,-0.3150063177777779,-0.85480406,0.1410469188888889,2.24903503455366,2.7837526343258623,1.4742843664366447,0.9964680308684744,0
0.32140864111111117,0.34593907444444444,0.5871651933333334,-0.2172608433333333,2.6949368998583685,1.8494445506906683,0.7818689868249376,1.3603197898427846,1
0.8419153222222221,-0.7719694311111112,-0.7305398844444445,0.10729752222222223,2.1646673118655135,1.97524393822716,1.6031233522987314,0.8831915491825673,0
-0.08211587444444435,-1.1888326411111114,0.24608436111111112,-0.43080223,3.2396319348168867,1.301648967163603,1.4254782815383455,0.8140386861587352,0
0.7016141066666665,-0.6411078377777778,0.39150653333333335,-0.48357421111111104,2.6730535518730005,1.6888788566873776,0.8518427916196517,1.0869229296610738,1
-1.4403060233333331,-0.4638000955555557,0.7904459766666667,-0.09683065777777777,3.011491426476938,1.4203242928954156,0.8231780988192288,1.2142381377340619,1
-0.7435543033333334,-0.2149318022222223,0.5011877744444445,0.5667731866666667,2.5516389886812627,2.6978036543333546,2.2835466485811375,1.2846429351786648,1
-0.8073221622222222,-0.07413806888888891,-0.5921851422222222,-0.11145776222222221,2.0744348448155905,2.4128908008608025,1.869769761111256,0.7038348501052193,0
0.5341883677777779,0.31252074111111106,-1.6391430377777774,0.1517954866666667,2.578898346864997,3.2345628542754943,1.5144910141758303,1.1224709319796682,0
0.060403065555555635,-0.03622420111111108,-0.8455962933333333,-0.3285867877777778,3.2768834392056596,2.802832181631639,1.8987590598141488,0.8130050366550422,0
0.5281518099999998,-1.369020688888889,-0.29404891555555557,-0.3730541833333333,3.078939797580699,1.8838608908577805,1.5689296531055181,1.325811710306156,0
-0.4851734122222222,-0.375625648888889,-0.38582173888888893,0.09016388666666669,2.3183938895606646,2.250479754321045,1.122385589815007,1.192089489432952,1
